lambda_1,lambda_2,lambda_3,perplexity
0.9705,0.0163,0.0132,13.55017485440733
0.9705,0.0164,0.0131,13.590788097452558
0.9705,0.0165,0.013,13.631214984269388
0.9705,0.0166,0.0129,13.67154340706234
0.9705,0.0167,0.0128,13.711778342730765
0.9705,0.0168,0.0127,13.752133190566314
0.9705,0.0169,0.0126,13.792729738452525
0.9705,0.017,0.0125,13.83292868893797
0.9705,0.0171,0.0124,13.873052369484261
0.9705,0.0172,0.0123,13.91328765581719
0.9705,0.0173,0.0122,13.953248889643634
0.9705,0.0174,0.0121,13.993332411665941
0.9705,0.0175,0.012,14.03340394857685
0.9705,0.0176,0.0119,14.07348884746716
0.9705,0.0177,0.0118,14.113285612845118
0.9705,0.0178,0.0117,14.153368059483594
0.9705,0.0179,0.0116,14.193142767616612
0.9705,0.018,0.0115,14.233161821202776
0.9705,0.0181,0.0114,14.272882680722264
0.9705,0.0182,0.0113,14.312786497903247
0.9705,0.0183,0.0112,14.352411068627058
0.9705,0.0184,0.0111,14.392166888163924
0.9705,0.0185,0.011,14.431879608612832
0.9705,0.0186,0.0109,14.471510124264896
0.9705,0.0187,0.0108,14.511049356202939
0.9705,0.0188,0.0107,14.550915352321121
0.9705,0.0189,0.0106,14.590493666009431
0.9705,0.019,0.0105,14.629745166752116
0.9705,0.0191,0.0104,14.669350032110444
0.9705,0.0192,0.0103,14.70878884501246
0.9705,0.0193,0.0102,14.748230402213204
0.9705,0.0194,0.0101,14.787701768991028
0.9705,0.0195,0.01,14.826934246854762
0.9705,0.0196,0.0099,14.86635903853269
0.9705,0.0197,0.0098,14.905504886499646
0.9705,0.0198,0.0097,14.944849066169292
0.9705,0.0199,0.0096,14.984095259650262
0.9705,0.02,0.0095,15.023082624916851
0.9705,0.0201,0.0094,15.062543578308984
0.9705,0.0202,0.0093,15.101460036802992
0.9705,0.0203,0.0092,15.140665279623308
0.9705,0.0204,0.0091,15.17954757938473
0.9705,0.0205,0.009,15.21888917474841
0.9705,0.0206,0.0089,15.257872962882944
0.9705,0.0207,0.0088,15.296920960344117
0.9705,0.0208,0.0087,15.335872947190074
0.9705,0.0209,0.0086,15.374658191834357
0.9705,0.021,0.0085,15.413497986807673
0.9705,0.0211,0.0084,15.452542307525844
0.9705,0.0212,0.0083,15.491247555533304
0.9705,0.0213,0.0082,15.530047054455592
0.9705,0.0214,0.0081,15.56892182609305
0.9705,0.0215,0.008,15.607559631111814
0.9705,0.0216,0.0079,15.64636561110535
0.9705,0.0217,0.0078,15.685022517846653
0.9705,0.0218,0.0077,15.723695423614506
0.9705,0.0219,0.0076,15.76252515634298
0.9705,0.022,0.0075,15.800929264055412
0.9705,0.0221,0.0074,15.839298397353927
0.9705,0.0222,0.0073,15.878081951771504
0.9705,0.0223,0.0072,15.916570063669441
0.9705,0.0224,0.0071,15.955094292467143
0.9705,0.0225,0.007,15.993451571353079
0.9705,0.0226,0.0069,16.031915381583282
0.9705,0.0227,0.0068,16.070543723161872
0.9705,0.0228,0.0067,16.108953137018126
0.9705,0.0229,0.0066,16.147182282059713
0.9705,0.023,0.0065,16.18555462955087
0.9705,0.0231,0.0064,16.223750050986826
0.9705,0.0232,0.0063,16.26206279212713
0.9705,0.0233,0.0062,16.300435997392004
0.9705,0.0234,0.0061,16.338771894805436
0.9705,0.0235,0.006,16.37697978276217
0.9705,0.0236,0.0059,16.41530918741855
0.9705,0.0237,0.0058,16.45310905682017
0.9705,0.0238,0.0057,16.491248369814908
0.9705,0.0239,0.0056,16.529542774909327
0.9705,0.024,0.0055,16.567841520462444
0.9705,0.0241,0.0054,16.60560432650018
0.9705,0.0242,0.0053,16.643722629167833
0.9705,0.0243,0.0052,16.68192240699462
0.9705,0.0244,0.0051,16.71985225259547
0.9705,0.0245,0.005,16.757770888175276
0.9705,0.0246,0.0049,16.795770296180034
0.9705,0.0247,0.0048,16.833794669543543
0.9705,0.0248,0.0047,16.871739116923816
0.9705,0.0249,0.0046,16.909607998572646
0.9705,0.025,0.0045,16.94738786404943
0.9705,0.0251,0.0044,16.98535718458914
0.9705,0.0252,0.0043,17.02312325322155
0.9705,0.0253,0.0042,17.060849018424133
0.9705,0.0254,0.0041,17.098811689805686
0.9705,0.0255,0.004,17.13649260025179
0.9705,0.0256,0.0039,17.174129869869198
0.9705,0.0257,0.0038,17.21181288378147
0.9705,0.0258,0.0037,17.249726408031577
0.9705,0.0259,0.0036,17.28726662120513
0.9705,0.026,0.0035,17.3249160972206
0.9705,0.0261,0.0034,17.362760404581458
0.9705,0.0262,0.0033,17.400481719378536
0.9705,0.0263,0.0032,17.43794441864228
0.9705,0.0264,0.0031,17.47544733965346
0.9705,0.0265,0.003,17.512933844112236
0.9705,0.0266,0.0029,17.550616387820615
0.9705,0.0267,0.0028,17.588332457836493
0.9705,0.0268,0.0027,17.625752046056228
0.9705,0.0269,0.0026,17.66330679980494
0.9705,0.027,0.0025,17.700950414537964
0.9705,0.0271,0.0024,17.73831410612652
0.9705,0.0272,0.0023,17.77595970233517
0.9705,0.0273,0.0022,17.813321439438944
0.9705,0.0274,0.0021,17.85078116267173
0.9705,0.0275,0.002,17.888372944183864
0.9705,0.0276,0.0019,17.92575502403634
0.9705,0.0277,0.0018,17.963202386990748
0.9705,0.0278,0.0017,18.00056063183724
0.9705,0.0279,0.0016,18.038130845534283
0.9705,0.028,0.0015,18.075759072668063
0.9705,0.0281,0.0014,18.11308374401791
0.9705,0.0282,0.0013,18.150399685751566
0.9705,0.0283,0.0012,18.187873119491265
0.9705,0.0284,0.0011,18.225300865435067
0.9705,0.0285,0.001,18.263168656405593
0.9705,0.0286,0.0009,18.30027914068691
0.9705,0.0287,0.0008,18.33782856358231
0.9705,0.0288,0.0007,18.375434424304757
0.9705,0.0289,0.0006,18.41301116795614
0.9705,0.029,0.0005,18.450825631618372
0.9705,0.0291,0.0004,18.488538601927413
0.9705,0.0292,0.0003,18.526112457577366
0.9705,0.0293,0.0002,18.564669848317685
0.9705,0.0294,0.0001,18.602915810111668
0.9706,0.0148,0.0146,12.938055520359871
0.9706,0.0149,0.0145,12.97903174568978
0.9706,0.015,0.0144,13.019880937457078
0.9706,0.0151,0.0143,13.060966893169548
0.9706,0.0152,0.0142,13.101934635495008
0.9706,0.0153,0.0141,13.1427652642002
0.9706,0.0154,0.014,13.183766522774926
0.9706,0.0155,0.0139,13.224575420615283
0.9706,0.0156,0.0138,13.2654776326366
0.9706,0.0157,0.0137,13.30634882838025
0.9706,0.0158,0.0136,13.347190126062223
0.9706,0.0159,0.0135,13.387633893055437
0.9706,0.016,0.0134,13.42844335562964
0.9706,0.0161,0.0133,13.468746536808965
0.9706,0.0162,0.0132,13.509415060613762
0.9706,0.0163,0.0131,13.54981633777954
0.9706,0.0164,0.013,13.590406845463121
0.9706,0.0165,0.0129,13.630753490145526
0.9706,0.0166,0.0128,13.671180501147573
0.9706,0.0167,0.0127,13.711433337868614
0.9706,0.0168,0.0126,13.751823157133227
0.9706,0.0169,0.0125,13.79229151442154
0.9706,0.017,0.0124,13.83240981841529
0.9706,0.0171,0.0123,13.872737747804734
0.9706,0.0172,0.0122,13.91261460540464
0.9706,0.0173,0.0121,13.952880261513467
0.9706,0.0174,0.012,13.99281695301241
0.9706,0.0175,0.0119,14.033022239387737
0.9706,0.0176,0.0118,14.073120975218723
0.9706,0.0177,0.0117,14.112883531666098
0.9706,0.0178,0.0116,14.152830601979245
0.9706,0.0179,0.0115,14.192733228381076
0.9706,0.018,0.0114,14.232583157563438
0.9706,0.0181,0.0113,14.272440519585953
0.9706,0.0182,0.0112,14.312192760532895
0.9706,0.0183,0.0111,14.352116383063231
0.9706,0.0184,0.011,14.39175310560064
0.9706,0.0185,0.0109,14.431439842589088
0.9706,0.0186,0.0108,14.471238224354877
0.9706,0.0187,0.0107,14.510632957988415
0.9706,0.0188,0.0106,14.550531734705439
0.9706,0.0189,0.0105,14.590180150343961
0.9706,0.019,0.0104,14.629408193392262
0.9706,0.0191,0.0103,14.668904744224207
0.9706,0.0192,0.0102,14.708398005190798
0.9706,0.0193,0.0101,14.74789631597261
0.9706,0.0194,0.01,14.787236913625934
0.9706,0.0195,0.0099,14.826547732394358
0.9706,0.0196,0.0098,14.865959408050479
0.9706,0.0197,0.0097,14.905221593799187
0.9706,0.0198,0.0096,14.944373520684612
0.9706,0.0199,0.0095,14.983746427142659
0.9706,0.02,0.0094,15.022748943463982
0.9706,0.0201,0.0093,15.062091642121935
0.9706,0.0202,0.0092,15.101016718785594
0.9706,0.0203,0.0091,15.140077646131687
0.9706,0.0204,0.009,15.17933938496272
0.9706,0.0205,0.0089,15.21845708936879
0.9706,0.0206,0.0088,15.257483767584105
0.9706,0.0207,0.0087,15.296556671291873
0.9706,0.0208,0.0086,15.335431571888467
0.9706,0.0209,0.0085,15.374312072883912
0.9706,0.021,0.0084,15.413199326045572
0.9706,0.0211,0.0083,15.45209590122205
0.9706,0.0212,0.0082,15.490910349760474
0.9706,0.0213,0.0081,15.529738092331392
0.9706,0.0214,0.008,15.568299011625902
0.9706,0.0215,0.0079,15.607104057994663
0.9706,0.0216,0.0078,15.645706582972663
0.9706,0.0217,0.0077,15.68466992564941
0.9706,0.0218,0.0076,15.723347207889434
0.9706,0.0219,0.0075,15.762034605872094
0.9706,0.022,0.0074,15.80045213115237
0.9706,0.0221,0.0073,15.839088701360717
0.9706,0.0222,0.0072,15.877857093697488
0.9706,0.0223,0.0071,15.916160666521968
0.9706,0.0224,0.007,15.95473038412053
0.9706,0.0225,0.0069,15.993066429278219
0.9706,0.0226,0.0068,16.03150440520035
0.9706,0.0227,0.0067,16.07010505309905
0.9706,0.0228,0.0066,16.10856265504768
0.9706,0.0229,0.0065,16.146747174817307
0.9706,0.023,0.0064,16.185067186385584
0.9706,0.0231,0.0063,16.22360753559507
0.9706,0.0232,0.0062,16.261854052400462
0.9706,0.0233,0.0061,16.30010835446265
0.9706,0.0234,0.006,16.33834065058071
0.9706,0.0235,0.0059,16.37659958117587
0.9706,0.0236,0.0058,16.414651701988664
0.9706,0.0237,0.0057,16.45281506000952
0.9706,0.0238,0.0056,16.4909127815015
0.9706,0.0239,0.0055,16.529185921259927
0.9706,0.024,0.0054,16.567368165686208
0.9706,0.0241,0.0053,16.605342967538764
0.9706,0.0242,0.0052,16.643294580221273
0.9706,0.0243,0.0051,16.681427532770837
0.9706,0.0244,0.005,16.71930992245427
0.9706,0.0245,0.0049,16.757363936701793
0.9706,0.0246,0.0048,16.79549335202402
0.9706,0.0247,0.0047,16.833366291699868
0.9706,0.0248,0.0046,16.87128233929343
0.9706,0.0249,0.0045,16.90918805989095
0.9706,0.025,0.0044,16.947044811984075
0.9706,0.0251,0.0043,16.985061079903456
0.9706,0.0252,0.0042,17.02278957462779
0.9706,0.0253,0.0041,17.060487379513642
0.9706,0.0254,0.004,17.098255757516828
0.9706,0.0255,0.0039,17.13616422062462
0.9706,0.0256,0.0038,17.173903251106765
0.9706,0.0257,0.0037,17.21149767387867
0.9706,0.0258,0.0036,17.24932142558206
0.9706,0.0259,0.0035,17.287041275686672
0.9706,0.026,0.0034,17.324829279472798
0.9706,0.0261,0.0033,17.362364127862758
0.9706,0.0262,0.0032,17.400085814994632
0.9706,0.0263,0.0031,17.437766688707885
0.9706,0.0264,0.003,17.475368115418295
0.9706,0.0265,0.0029,17.512519125981242
0.9706,0.0266,0.0028,17.550196917032217
0.9706,0.0267,0.0027,17.58792521615713
0.9706,0.0268,0.0026,17.625450100522333
0.9706,0.0269,0.0025,17.66308909181897
0.9706,0.027,0.0024,17.700669557774187
0.9706,0.0271,0.0023,17.73797618522757
0.9706,0.0272,0.0022,17.775473124766794
0.9706,0.0273,0.0021,17.813049023488272
0.9706,0.0274,0.002,17.85068043369929
0.9706,0.0275,0.0019,17.88812221777138
0.9706,0.0276,0.0018,17.925583731675246
0.9706,0.0277,0.0017,17.962863981137648
0.9706,0.0278,0.0016,18.000533277290753
0.9706,0.0279,0.0015,18.03796682503634
0.9706,0.028,0.0014,18.07555898902872
0.9706,0.0281,0.0013,18.112975806018174
0.9706,0.0282,0.0012,18.150528108358483
0.9706,0.0283,0.0011,18.187877021066843
0.9706,0.0284,0.001,18.225253384119604
0.9706,0.0285,0.0009,18.26276747567172
0.9706,0.0286,0.0008,18.30040309260173
0.9706,0.0287,0.0007,18.33805105057898
0.9706,0.0288,0.0006,18.37543049183592
0.9706,0.0289,0.0005,18.413609310792307
0.9706,0.029,0.0004,18.451111195406938
0.9706,0.0291,0.0003,18.48903455004217
0.9706,0.0292,0.0002,18.527213541362016
0.9706,0.0293,0.0001,18.56562064352579
0.9707,0.0147,0.0146,12.896267118674544
0.9707,0.0148,0.0145,12.93766114912014
0.9707,0.0149,0.0144,12.978844486443988
0.9707,0.015,0.0143,13.019646227442196
0.9707,0.0151,0.0142,13.060615160445339
0.9707,0.0152,0.0141,13.10165079389039
0.9707,0.0153,0.014,13.142442303214832
0.9707,0.0154,0.0139,13.183560853501294
0.9707,0.0155,0.0138,13.224211558006044
0.9707,0.0156,0.0137,13.26529773344895
0.9707,0.0157,0.0136,13.305845448340616
0.9707,0.0158,0.0135,13.346518576065206
0.9707,0.0159,0.0134,13.38725064028919
0.9707,0.016,0.0133,13.428035677822278
0.9707,0.0161,0.0132,13.468416329148269
0.9707,0.0162,0.0131,13.509038512971488
0.9707,0.0163,0.013,13.549499787433168
0.9707,0.0164,0.0129,13.589771079312303
0.9707,0.0165,0.0128,13.630433144419293
0.9707,0.0166,0.0127,13.670685285042676
0.9707,0.0167,0.0126,13.711090529643547
0.9707,0.0168,0.0125,13.751556177296605
0.9707,0.0169,0.0124,13.791660656790071
0.9707,0.017,0.0123,13.83177924508198
0.9707,0.0171,0.0122,13.872131365710395
0.9707,0.0172,0.0121,13.912275567492802
0.9707,0.0173,0.012,13.95238748224057
0.9707,0.0174,0.0119,13.992417029578856
0.9707,0.0175,0.0118,14.03253238043652
0.9707,0.0176,0.0117,14.072703535906372
0.9707,0.0177,0.0116,14.11256628080716
0.9707,0.0178,0.0115,14.152401646560065
0.9707,0.0179,0.0114,14.19240039448239
0.9707,0.018,0.0113,14.232314783372447
0.9707,0.0181,0.0112,14.272049777125318
0.9707,0.0182,0.0111,14.311834335111161
0.9707,0.0183,0.011,14.351639029304694
0.9707,0.0184,0.0109,14.391185862948657
0.9707,0.0185,0.0108,14.431142328111605
0.9707,0.0186,0.0107,14.4708707707449
0.9707,0.0187,0.0106,14.510314037696476
0.9707,0.0188,0.0105,14.549850856966446
0.9707,0.0189,0.0104,14.589711550398306
0.9707,0.019,0.0103,14.628799594256773
0.9707,0.0191,0.0102,14.66855672283321
0.9707,0.0192,0.0101,14.707889721824426
0.9707,0.0193,0.01,14.747355613900087
0.9707,0.0194,0.0099,14.786880470566862
0.9707,0.0195,0.0098,14.826198401364383
0.9707,0.0196,0.0097,14.86536361377211
0.9707,0.0197,0.0096,14.904991220858815
0.9707,0.0198,0.0095,14.944094340821959
0.9707,0.0199,0.0094,14.98322978743338
0.9707,0.02,0.0093,15.022343025247444
0.9707,0.0201,0.0092,15.061496690447603
0.9707,0.0202,0.0091,15.100588819634751
0.9707,0.0203,0.009,15.139720522297957
0.9707,0.0204,0.0089,15.179044569501935
0.9707,0.0205,0.0088,15.2179406797428
0.9707,0.0206,0.0087,15.257117632111376
0.9707,0.0207,0.0086,15.295986510678569
0.9707,0.0208,0.0085,15.3348860731815
0.9707,0.0209,0.0084,15.373906492290628
0.9707,0.021,0.0083,15.412839124384037
0.9707,0.0211,0.0082,15.451649077266449
0.9707,0.0212,0.0081,15.490404177592733
0.9707,0.0213,0.008,15.529331754794992
0.9707,0.0214,0.0079,15.567872369832378
0.9707,0.0215,0.0078,15.60661694554489
0.9707,0.0216,0.0077,15.645274673859914
0.9707,0.0217,0.0076,15.684309010208626
0.9707,0.0218,0.0075,15.72283372375754
0.9707,0.0219,0.0074,15.761444246646949
0.9707,0.022,0.0073,15.800112550306208
0.9707,0.0221,0.0072,15.838718866998077
0.9707,0.0222,0.0071,15.877476151870951
0.9707,0.0223,0.007,15.91579178730081
0.9707,0.0224,0.0069,15.954297654738022
0.9707,0.0225,0.0068,15.992638291537864
0.9707,0.0226,0.0067,16.031182351266462
0.9707,0.0227,0.0066,16.069678494905002
0.9707,0.0228,0.0065,16.10811629799618
0.9707,0.0229,0.0064,16.146427615916938
0.9707,0.023,0.0063,16.184653010407246
0.9707,0.0231,0.0062,16.223160871474327
0.9707,0.0232,0.0061,16.26139977507825
0.9707,0.0233,0.006,16.299736178970104
0.9707,0.0234,0.0059,16.3379524133958
0.9707,0.0235,0.0058,16.37609849411634
0.9707,0.0236,0.0057,16.41427372154216
0.9707,0.0237,0.0056,16.452432437194084
0.9707,0.0238,0.0055,16.49045419893164
0.9707,0.0239,0.0054,16.52891599126125
0.9707,0.024,0.0053,16.56701411177452
0.9707,0.0241,0.0052,16.604887657000585
0.9707,0.0242,0.0051,16.642951347831787
0.9707,0.0243,0.005,16.681013101868675
0.9707,0.0244,0.0049,16.719069986016905
0.9707,0.0245,0.0048,16.756939884930517
0.9707,0.0246,0.0047,16.795190020153225
0.9707,0.0247,0.0046,16.83296073323434
0.9707,0.0248,0.0045,16.87112038145457
0.9707,0.0249,0.0044,16.908675895362858
0.9707,0.025,0.0043,16.94671738150751
0.9707,0.0251,0.0042,16.98449977428594
0.9707,0.0252,0.0041,17.02239727862303
0.9707,0.0253,0.004,17.06026966584962
0.9707,0.0254,0.0039,17.09768580386165
0.9707,0.0255,0.0038,17.13598292158837
0.9707,0.0256,0.0037,17.17363934780254
0.9707,0.0257,0.0036,17.21110727681425
0.9707,0.0258,0.0035,17.249072953732867
0.9707,0.0259,0.0034,17.286702734093225
0.9707,0.026,0.0033,17.324470408369375
0.9707,0.0261,0.0032,17.361976791385523
0.9707,0.0262,0.0031,17.399418922717103
0.9707,0.0263,0.003,17.437481920652868
0.9707,0.0264,0.0029,17.475129087319882
0.9707,0.0265,0.0028,17.512502437457314
0.9707,0.0266,0.0027,17.55014832075234
0.9707,0.0267,0.0026,17.587527205822852
0.9707,0.0268,0.0025,17.625227518682347
0.9707,0.0269,0.0024,17.662846890649433
0.9707,0.027,0.0023,17.70060004929377
0.9707,0.0271,0.0022,17.737876117043587
0.9707,0.0272,0.0021,17.775335834377067
0.9707,0.0273,0.002,17.812956282671173
0.9707,0.0274,0.0019,17.85054815877443
0.9707,0.0275,0.0018,17.88798780355997
0.9707,0.0276,0.0017,17.92535358681513
0.9707,0.0277,0.0016,17.96298634396784
0.9707,0.0278,0.0015,18.000376028090162
0.9707,0.0279,0.0014,18.037988475691545
0.9707,0.028,0.0013,18.07555740170412
0.9707,0.0281,0.0012,18.112985894835823
0.9707,0.0282,0.0011,18.15042816646412
0.9707,0.0283,0.001,18.18794033925179
0.9707,0.0284,0.0009,18.225356245956494
0.9707,0.0285,0.0008,18.262923713025522
0.9707,0.0286,0.0007,18.300570894065842
0.9707,0.0287,0.0006,18.338415322386567
0.9707,0.0288,0.0005,18.375822707964158
0.9707,0.0289,0.0004,18.4140338086381
0.9707,0.029,0.0003,18.45187558416412
0.9707,0.0291,0.0002,18.489926011957788
0.9707,0.0292,0.0001,18.528352059259
0.9708,0.0147,0.0145,12.895896311639973
0.9708,0.0148,0.0144,12.937128334384253
0.9708,0.0149,0.0143,12.978184054022586
0.9708,0.015,0.0142,13.019250258597724
0.9708,0.0151,0.0141,13.060361510215056
0.9708,0.0152,0.014,13.101108465555168
0.9708,0.0153,0.0139,13.1421903547501
0.9708,0.0154,0.0138,13.183045069930094
0.9708,0.0155,0.0137,13.223799459031822
0.9708,0.0156,0.0136,13.264802110642426
0.9708,0.0157,0.0135,13.30536910710048
0.9708,0.0158,0.0134,13.34612561212061
0.9708,0.0159,0.0133,13.386697575718536
0.9708,0.016,0.0132,13.42760826818876
0.9708,0.0161,0.0131,13.468015269539773
0.9708,0.0162,0.013,13.508642663409738
0.9708,0.0163,0.0129,13.549116445985664
0.9708,0.0164,0.0128,13.589449646965893
0.9708,0.0165,0.0127,13.630180038541274
0.9708,0.0166,0.0126,13.670378187278658
0.9708,0.0167,0.0125,13.710774704138087
0.9708,0.0168,0.0124,13.75108193256045
0.9708,0.0169,0.0123,13.791224899749162
0.9708,0.017,0.0122,13.831445519761012
0.9708,0.0171,0.0121,13.871692787094052
0.9708,0.0172,0.012,13.911803390381664
0.9708,0.0173,0.0119,13.951955414491367
0.9708,0.0174,0.0118,13.992059166105188
0.9708,0.0175,0.0117,14.032121488794132
0.9708,0.0176,0.0116,14.072288148702143
0.9708,0.0177,0.0115,14.112213274371678
0.9708,0.0178,0.0114,14.151909020390935
0.9708,0.0179,0.0113,14.19213618948018
0.9708,0.018,0.0112,14.231722300605288
0.9708,0.0181,0.0111,14.271625148642906
0.9708,0.0182,0.011,14.311440138448743
0.9708,0.0183,0.0109,14.351305411661455
0.9708,0.0184,0.0108,14.390922750709418
0.9708,0.0185,0.0107,14.43074986501728
0.9708,0.0186,0.0106,14.470355406725412
0.9708,0.0187,0.0105,14.509894132612834
0.9708,0.0188,0.0104,14.549469657790505
0.9708,0.0189,0.0103,14.58901682291477
0.9708,0.019,0.0102,14.628462068460848
0.9708,0.0191,0.0101,14.66803908484864
0.9708,0.0192,0.01,14.70758920066928
0.9708,0.0193,0.0099,14.747054389676585
0.9708,0.0194,0.0098,14.78647902559017
0.9708,0.0195,0.0097,14.825735954376949
0.9708,0.0196,0.0096,14.865009730202354
0.9708,0.0197,0.0095,14.904431215431384
0.9708,0.0198,0.0094,14.94386874941163
0.9708,0.0199,0.0093,14.98298743759317
0.9708,0.02,0.0092,15.02200745687949
0.9708,0.0201,0.0091,15.061062109873504
0.9708,0.0202,0.009,15.100173648995918
0.9708,0.0203,0.0089,15.139338610797124
0.9708,0.0204,0.0088,15.178590842075891
0.9708,0.0205,0.0087,15.217486635072826
0.9708,0.0206,0.0086,15.25666758504568
0.9708,0.0207,0.0085,15.295558620333399
0.9708,0.0208,0.0084,15.334492197438504
0.9708,0.0209,0.0083,15.373520766205889
0.9708,0.021,0.0082,15.412430348471581
0.9708,0.0211,0.0081,15.451049445341535
0.9708,0.0212,0.008,15.490016149554515
0.9708,0.0213,0.0079,15.528952168770525
0.9708,0.0214,0.0078,15.567390073593137
0.9708,0.0215,0.0077,15.606312444740382
0.9708,0.0216,0.0076,15.644842586299038
0.9708,0.0217,0.0075,15.683924095337465
0.9708,0.0218,0.0074,15.72233646277526
0.9708,0.0219,0.0073,15.761188393879499
0.9708,0.022,0.0072,15.79968080910464
0.9708,0.0221,0.0071,15.83845779061717
0.9708,0.0222,0.007,15.876831682188463
0.9708,0.0223,0.0069,15.915412660801026
0.9708,0.0224,0.0068,15.953795475262421
0.9708,0.0225,0.0067,15.992217534554959
0.9708,0.0226,0.0066,16.03081700054923
0.9708,0.0227,0.0065,16.06926258083533
0.9708,0.0228,0.0064,16.107675442688667
0.9708,0.0229,0.0063,16.146082898854974
0.9708,0.023,0.0062,16.184305620840533
0.9708,0.0231,0.0061,16.222852118669493
0.9708,0.0232,0.006,16.26088711531782
0.9708,0.0233,0.0059,16.299496432078374
0.9708,0.0234,0.0058,16.337538751400235
0.9708,0.0235,0.0057,16.37575929338578
0.9708,0.0236,0.0056,16.413946798187457
0.9708,0.0237,0.0055,16.452034428338546
0.9708,0.0238,0.0054,16.49010494004289
0.9708,0.0239,0.0053,16.528600107486128
0.9708,0.024,0.0052,16.566472212855643
0.9708,0.0241,0.0051,16.60441166644831
0.9708,0.0242,0.005,16.642626335446476
0.9708,0.0243,0.0049,16.680731670044327
0.9708,0.0244,0.0048,16.718700395153814
0.9708,0.0245,0.0047,16.756822544992836
0.9708,0.0246,0.0046,16.79444926621208
0.9708,0.0247,0.0045,16.83254046595233
0.9708,0.0248,0.0044,16.87088787170616
0.9708,0.0249,0.0043,16.908294755544443
0.9708,0.025,0.0042,16.946479769730818
0.9708,0.0251,0.0041,16.983927348235994
0.9708,0.0252,0.004,17.022113921662644
0.9708,0.0253,0.0039,17.059662223319798
0.9708,0.0254,0.0038,17.097558960649046
0.9708,0.0255,0.0037,17.135598270463976
